,text,Mapping,word_count,unique_wordcount,mean_word_length,tweet_length,url_count,hashtags,mention_count,stopwords,punctuation_count,text_Adjectives,Processed_Text
623,Hardest parking i've probably ever done! #screwyousmallparkinglot,0,7,7,8.43,65,0,1,0,2,3,,hardest parking ive probably ever done screwyousmallparkinglot
624,"I guess Paul didn't have buns, hon. #EatenAlive #not @user",1,10,10,4.9,58,0,1,1,3,6,EatenAlive,i guess paul didnt have buns hon eatenalive not 
625,An 'important' call from the council about a form we did 3 months ago is just what I need an hour before we head off to Disneyland. #not,1,28,27,3.89,136,0,1,0,16,4,'important,an important call from the council about a form we did  months ago is just what i need an hour before we head off to disneyland not
626,Laptop speakers are too quiet for music & simply too loud for porn 😒 !#Irony,1,15,13,4.13,76,0,1,0,5,3,Laptop quiet loud porn,laptop speakers are too quiet for music  simply too loud for porn 😒 irony
627,@user returning my brand new ps4 thanks to your faulty security. #goodjob #not,1,13,13,5.08,78,0,1,1,3,4,new ps4 faulty goodjob, returning my brand new ps thanks to your faulty security goodjob not
628,Most of us didn't focus in the #ADHD lecture. |.|#irony,1,10,10,4.6,55,0,1,0,5,7,|.|,most of us didnt focus in the adhd lecture irony
629,#farage a t1t in public who doesnt agree with seeing t1ts in public #breastfeeding #irony,0,15,13,5.0,89,0,1,0,5,3,public,farage a tt in public who doesnt agree with seeing tts in public breastfeeding irony
630,@user @user Ah ok. Well I hope things keep going well with person A x,0,15,14,3.67,69,0,0,1,3,3,,  ah ok well i hope things keep going well with person a x
631,@user great story about the student trying to get the teacher fired!!#sarcasm#moron#storywasstupid,1,12,11,7.25,98,0,1,1,5,6,@ great sarcasm storywasstupid, great story about the student trying to get the teacher firedsarcasmmoronstorywasstupid
632,@user @user I will let @user know - I'm sure he is shaking/quaking in his boots. #not,1,17,15,4.06,85,0,1,1,6,8,sure,  i will let  know  im sure he is shakingquaking in his boots not
633,@user maybe you should grind the gym man #not #calling #you #fat,1,12,12,4.42,64,0,1,1,3,5,, maybe you should grind the gym man not calling you fat
634,"@user start with India , I need to be somewhere they don't speak great English so I don't have to say much lol",0,23,20,3.83,110,0,0,1,11,4,user great much, start with india  i need to be somewhere they dont speak great english so i dont have to say much lol
635,"I'm officially making today ""Single men get a smoothie"" day because that's who my customers have been all day.",0,19,19,4.84,110,0,0,0,10,5,,im officially making today single men get a smoothie day because thats who my customers have been all day
636,My favorite thing is waking up at 4 and driving 20 minutes in the snow just to see this bitch ass #Not #PaneraProTeam,1,23,23,4.13,117,0,1,0,10,2,favorite,my favorite thing is waking up at  and driving  minutes in the snow just to see this bitch ass not paneraproteam
637,"#Irony: ""The elections are not over zero VAT, but about whether there will be a Zionist or extremist country here"".",1,20,20,4.8,115,0,1,0,9,6,extremist,irony the elections are not over zero vat but about whether there will be a zionist or extremist country here
638,Katie pisses me off so bad #TheApprentice,0,7,7,5.0,41,0,1,0,3,1,bad,katie pisses me off so bad theapprentice
639,K. Michelle said Lil Kim is Plastic but 65% of her body is fake and silicone. Kim went Plat on PayPal but K has never SEEN platinum. #Irony,1,28,25,4.0,139,0,1,0,10,5,fake,k michelle said lil kim is plastic but  of her body is fake and silicone kim went plat on paypal but k has never seen platinum irony
640,Rest in peace riff God! #Dimebag #Darrell #is #not #dead #pantera,0,11,11,5.0,65,0,1,0,1,7,dead,rest in peace riff god dimebag darrell is not dead pantera
641,@user @user let's #not #forget the #origin of a #diamond in #relation with #humanrights #bigdata,0,15,14,5.47,96,0,1,1,6,10,,  lets not forget the origin of a diamond in relation with humanrights bigdata
642,John Stockton in a commercial?!! Holy crap! #NBABallot,0,8,8,5.88,54,0,1,0,2,5,commercial,john stockton in a commercial holy crap nbaballot
643,I have this weird urge to buy a hamster,0,9,9,3.44,39,0,0,0,5,0,weird,i have this weird urge to buy a hamster
644,I love it when people try to tell me that Oakland is so much easier than other schools 😡 #not,1,20,20,3.7,93,0,1,0,10,1,other,i love it when people try to tell me that oakland is so much easier than other schools 😡 not
645,@user where did THAT come from?!,0,6,6,4.5,32,0,0,1,3,3,, where did that come from
646,Somebody has filled my head with snot & used a cheese grater on the back of my throat during the night #unimpressed,0,22,20,4.27,115,0,1,0,10,2,cheese unimpressed,somebody has filled my head with snot  used a cheese grater on the back of my throat during the night unimpressed
647,I am downloading #AdvancedWarfare now!! Can't play it until 22nd of December tho :/ #Exams,0,15,15,5.07,90,0,1,0,6,7,/,i am downloading advancedwarfare now cant play it until nd of december tho  exams
648,@user @user @user @user @user @user I am so immensely sad about this.,0,13,8,4.38,69,0,0,1,4,7,sad,      i am so immensely sad about this
649,@user but hey we could just kill their kids in a drone strike cause that strategy seems to b working so well and #not,1,24,24,3.92,117,0,1,1,11,2,@, but hey we could just kill their kids in a drone strike cause that strategy seems to b working so well and not
650,"Get on the work bus, driver turns his music on and the first song on is 'another day in paradise' #irony",1,21,18,4.0,104,0,1,0,10,4,first,get on the work bus driver turns his music on and the first song on is another day in paradise irony
651,my brother did this. now I hate my brother even more. |#jk #not #stilljk #fatbro,0,15,13,4.4,80,0,1,0,4,7,| stilljk,my brother did this now i hate my brother even more jk not stilljk fatbro
652,"Absolutely no #ALP or @user fan, but seriously many have done this before him & many will. #Scapegoat #Excuse he was a lame duck",0,24,23,4.38,128,0,1,1,10,7,user many many lame,absolutely no alp or  fan but seriously many have done this before him  many will scapegoat excuse he was a lame duck
653,"Support @user reveal the truth behind Love, sex and drama visit",0,11,11,4.82,63,0,0,1,2,2,,support  reveal the truth behind love sex and drama visit
654,"Lots of people tweeting pictures from their cars of their snowy commutes to work, whilst saying ""stay safe"" Oh, the #irony!",1,21,19,4.9,123,0,1,0,7,6,safe,lots of people tweeting pictures from their cars of their snowy commutes to work whilst saying stay safe oh the irony
655,@user they've spread their positions off with long feeder cattle! #sarcasm,0,11,11,5.82,74,0,1,1,4,4,long, theyve spread their positions off with long feeder cattle sarcasm
656,It's all about Twitter #not a clue,0,7,7,4.0,34,0,1,0,4,2,,its all about twitter not a clue
657,"@user though, I suspect you don't actually care about the truth, so whatever, go troll someone else ;-)",0,18,18,4.78,103,0,0,1,7,8,@, though i suspect you dont actually care about the truth so whatever go troll someone else 
658,@user thanks I thought it was tomorrow #not #iknow #notthepoint,1,10,10,5.4,63,0,1,1,3,4,user iknow, thanks i thought it was tomorrow not iknow notthepoint
659,She talkin bout gender roles and we're the narrow minded ones #Irony,1,12,12,4.75,68,0,1,0,4,2,narrow minded,she talkin bout gender roles and were the narrow minded ones irony
660,@user @user and why wouldn't you be after THAT performance!,0,10,9,5.0,59,0,0,1,7,4,,  and why wouldnt you be after that performance
661,Yay for cars having a case of the Mondays. #not,1,10,10,3.8,47,0,1,0,5,2,,yay for cars having a case of the mondays not
662,#AnalTryouts #Sensational Sensational blondie chick gets anally smashed in a threesome,0,11,11,6.91,86,0,1,0,2,2,,analtryouts sensational sensational blondie chick gets anally smashed in a threesome
663,Just woken up after 16 hour night shift to no gas. Looks like microwave meal and cold shower for me today. Woo!|#sarcasm #fml,1,23,23,4.48,125,0,1,0,9,6,cold | sarcasm,just woken up after  hour night shift to no gas looks like microwave meal and cold shower for me today woosarcasm fml
664,Tulisa has really made herself ugly #xfactor,0,7,7,5.43,44,0,1,0,2,1,,tulisa has really made herself ugly xfactor
665,A well known sci communicator is exaggerating the claims of a study into PR exaggerating the claims of scientific studies... #irony,1,21,17,5.29,131,0,1,0,8,4,sci scientific,a well known sci communicator is exaggerating the claims of a study into pr exaggerating the claims of scientific studies irony
666,"Because #LOGICALLY, that does #NOT #fully #compute. If they wear #LESS #PROTECTION for a ""#DEADLY #VIRUS"" & do #NOT ""#get"" #EBOLA as result?",0,23,22,5.13,140,0,1,0,9,19,,because logically that does not fully compute if they wear less protection for a deadly virus  do not get ebola as result
667,Last night watch for 2014!! That deserves 💣'r breakfast dram. @user 17yr from @user #scotch #Islay,0,16,15,5.19,98,0,1,1,3,8,Last 💣'r user,last night watch for  that deserves 💣r breakfast dram  yr from  scotch islay
668,can I just own an isle far away from here where my house is stunningly beautiful with only some closed ppl who appreciates me as a human,0,27,27,4.07,136,0,0,0,17,0,beautiful human,can i just own an isle far away from here where my house is stunningly beautiful with only some closed ppl who appreciates me as a human
669,If only I could be a cooler kid xp lol I'm such a nerd #can #i #know #when #im #not #gonna #get #rejected,0,23,22,3.61,105,0,1,0,9,10,such nerd,if only i could be a cooler kid xp lol im such a nerd can i know when im not gonna get rejected
670,@user It's so the speaker remembers their talk's over. Otherwise how would they know? #sarcasm,1,15,15,5.33,94,0,1,1,8,6,, its so the speaker remembers their talks over otherwise how would they know sarcasm
671,"Murdered baby, black man in US, kids in Thailand and a woman's body in Avon gorge. It's a jolly day for news today #sarcasm",1,24,21,4.17,123,0,1,0,8,6,black,murdered baby black man in us kids in thailand and a womans body in avon gorge its a jolly day for news today sarcasm
672,the struggle of writing this article and studying for this journalism final is killer.,0,14,13,5.21,86,0,0,0,7,1,final,the struggle of writing this article and studying for this journalism final is killer
673,@user @user Pulled by White Van Man by the looks of it. Yuk .. so naff. That keeps the magic of xmas alive..#NOT,1,23,19,3.91,112,0,1,1,8,9,,  pulled by white van man by the looks of it yuk  so naff that keeps the magic of xmas alivenot
674,"I'm so sore, work tomorrow is gonna be fun.. #not",1,10,10,4.0,49,0,1,0,4,5,fun..,im so sore work tomorrow is gonna be fun not
675,"@user just lost a fiver already on the early kick off, cheers Forrest :)",0,14,14,4.21,72,0,0,1,4,4,early, just lost a fiver already on the early kick off cheers forrest 
676,So glad I'm off work tonite🙋,0,6,6,3.83,28,0,0,0,3,1,glad,so glad im off work tonite🙋
677,Lol my mom can't text and talk at the same time 😆,0,12,12,3.17,49,0,0,0,6,1,same,lol my mom cant text and talk at the same time 😆
678,@user ahh... the hill. I seem to remember (sort of) mud sliding down that hill at many a Buffet / Steve Miller concert. #GoodTimes,0,24,24,4.46,130,0,1,1,7,10,many, ahh the hill i seem to remember sort of mud sliding down that hill at many a buffet  steve miller concert goodtimes
679,Please snow let us get out of dance early,0,9,9,3.67,41,0,0,0,3,0,snow early,please snow let us get out of dance early
680,Why is there evidence of a stripper in my house yet I see no stripper in my house 😑💔,0,19,15,3.47,84,0,0,0,11,0,,why is there evidence of a stripper in my house yet i see no stripper in my house 😑💔
681,Beach hangs with my bffz,0,5,5,4.0,24,0,0,0,2,0,,beach hangs with my bffz
682,How can u miss something u never had?||#randomthoughts #miss #irony |http://t.co/G5jLy9IKqn,1,11,10,7.36,91,1,1,0,2,12,miss u || miss irony,how can u miss something u never hadrandomthoughts miss irony 
683,"#Mahathir, one of the godfathers of Asian values, Malaysians are ""stupid"", don't know how to run an airline #irony",1,19,18,5.05,114,0,1,0,8,8,Asian stupid,mahathir one of the godfathers of asian values malaysians are stupid dont know how to run an airline irony
684,Love these guys! RT @user Tried to get the whole family in! #selfiestick @user,0,14,13,4.64,78,0,1,1,4,5,whole selfiestick,love these guys rt  tried to get the whole family in selfiestick 
685,So baffled that WWE wrestling is still as popular as it is. All my friends went to the show in DC. I stopped watching like 12 years ago!,0,28,27,3.89,136,0,0,0,13,3,popular,so baffled that wwe wrestling is still as popular as it is all my friends went to the show in dc i stopped watching like  years ago
686,"@user just check out the buttons, see what they do. And follow me back 😜",0,15,15,3.87,72,0,0,1,7,3,, just check out the buttons see what they do and follow me back 😜
687,@user no one really says that,0,6,6,4.0,29,0,0,1,2,1,, no one really says that
688,"@user The ones who did this, and the ones who support this,cannot be human.RADICAL Islam =Satan's Army.#PeshawarAttack",0,17,15,6.0,118,0,1,1,7,8,human.RADICAL, the ones who did this and the ones who support thiscannot be humanradical islam satans armypeshawarattack
689,@user that's some bullshit that's a complete rip off for those items. And I bet some of u idiots really that's a good sale. #NOT,1,25,21,4.16,128,0,1,1,13,7,complete u good, thats some bullshit thats a complete rip off for those items and i bet some of u idiots really thats a good sale not
690,Do you want to be right? |Or do you want to be happy?,0,13,9,3.15,53,0,0,0,8,3,happy,do you want to be right or do you want to be happy
691,"I like to think of myself as a broken down Justin Bieber - my philosophy professor, everyone. #sarcasm",1,18,18,4.72,102,0,1,0,9,4,broken,i like to think of myself as a broken down justin bieber  my philosophy professor everyone sarcasm
692,@user > matters we may exert or influence a change. But friendships aren't progressed this way. Some natural affinity is needed.,0,21,21,5.14,128,0,0,1,8,6,> natural,  matters we may exert or influence a change but friendships arent progressed this way some natural affinity is needed
693,@user just trying to confuse you all 😘,0,8,8,3.88,38,0,0,1,4,1,, just trying to confuse you all 😘
694,"20 years ago I arrived in CR, happy to leave behind all the malls and rampant materialism of the US. Went xmas shopping in PRG today #irony",1,27,25,4.19,139,0,1,0,9,3,happy rampant, years ago i arrived in cr happy to leave behind all the malls and rampant materialism of the us went xmas shopping in prg today irony
695,"again, your myth of ""racist DNA"" is still only a figment of your delusional imagination @user @user @user @user",0,19,14,4.89,111,0,0,1,7,7,racist delusional,again your myth of racist dna is still only a figment of your delusional imagination    
696,#NOT SO UGLY CHRISTMAS SWEATER HUNTER'S RUN SANTA'S SLEIGH OVER THE ROOFTOPS,0,12,12,5.42,76,0,1,0,3,3,,not so ugly christmas sweater hunters run santas sleigh over the rooftops
697,I know who I am. I am not perfect. I'm not the most beautiful woman in the world. But I'm one of them. #women #not #perfet|-Mary J. Blige,0,28,23,3.93,137,0,1,0,15,12,perfect beautiful perfet|-Mary,i know who i am i am not perfect im not the most beautiful woman in the world but im one of them women not perfetmary j blige
698,@user @user @user effigies of jesus or allah..... when she herself hadnt kept any of d hindu gods #irony,1,19,16,4.53,104,0,1,1,7,9,,   effigies of jesus or allah when she herself hadnt kept any of d hindu gods irony
699,I have three exams today lets gooooo! #School #Sarcasm #Swag,1,10,10,5.1,60,0,1,0,2,4,,i have three exams today lets gooooo school sarcasm swag
700,Today was a very good day in Iceland.,0,8,8,3.75,37,0,0,0,4,1,good,today was a very good day in iceland
701,Welll helllo fever. Id say 103 is feelin real good today #not,1,12,12,4.17,61,0,1,0,1,2,feelin real good,welll helllo fever id say  is feelin real good today not
702,I feel and look like shit. #rainyday #nomakeup #sorrynotsorry,0,9,9,5.89,61,0,1,0,3,4,rainyday nomakeup,i feel and look like shit rainyday nomakeup sorrynotsorry
703,Today's NCAA action on the way.,0,6,6,4.33,31,0,0,0,2,2,,todays ncaa action on the way
704,@user @user lol.. Old enough to know better... Young enough to do it again,0,14,11,4.36,74,0,0,1,5,7,,  lol old enough to know better young enough to do it again
705,Monday morning inspiration! #sarcasm #itstruetho #donttrustnobody #iwokeuplikethis...,1,7,7,11.29,85,0,1,0,0,8,sarcasm itstruetho,monday morning inspiration sarcasm itstruetho donttrustnobody iwokeuplikethis
706,"My mom is the most annoying person I know. I know you're gonna read this since you creep my account, s/o to my mom #idc#istillloveyou",0,25,22,4.36,133,0,1,0,13,6,annoying idc,my mom is the most annoying person i know i know youre gonna read this since you creep my account so to my mom idcistillloveyou
707,@user @user Talking to yourself again Mo #Irony,0,8,7,5.0,47,0,1,1,3,3,,  talking to yourself again mo irony
708,"@user @user @user @user @user @user #irony #oxymoron ""planned parenthood"" nothing abt parenting",1,13,8,6.38,95,0,1,1,0,10,irony,      irony oxymoron planned parenthood nothing abt parenting
709,Who said that birthday girl can't celebrate the next day??? ☺️☺️ #celebrating #always #nighout #birthdaygirl...,0,15,15,6.47,111,0,1,0,4,11,next ☺️☺️,who said that birthday girl cant celebrate the next day ☺️☺️ celebrating always nighout birthdaygirl
710,"@user yep, overall it was a great show live. ending of the TLC match was fubar, and the stairs match was terrrible.",0,22,18,4.27,115,0,0,1,9,5,overall great live terrrible, yep overall it was a great show live ending of the tlc match was fubar and the stairs match was terrrible
711,Video: #im#not#the#only#one#you#think#im#crazy# ahhhhhh,0,3,3,17.67,55,0,1,0,0,11,im crazy,video imnottheonlyoneyouthinkimcrazy ahhhhhh
712,Trying to eat crackers on the quiet floor likeee.. Maybe if I chew slower no one will notice..#not,1,18,18,4.5,98,0,1,0,6,5,quiet,trying to eat crackers on the quiet floor likeee maybe if i chew slower no one will noticenot
713,"Woke up with my foot the size of a balloon, that's just what I needed.. #not #ouch",1,17,17,3.88,82,0,1,0,10,6,ouch,woke up with my foot the size of a balloon thats just what i needed not ouch
714,#Celtics RT @user And then there were none,0,8,8,4.38,42,0,1,1,4,2,,celtics rt  and then there were none
715,Image via We Heart It #feelings #not #people #telling,0,9,9,5.0,53,0,1,0,2,4,,image via we heart it feelings not people telling
716,"No one talks like I do , No one thinks like I do , No moves like I do #ConorMcgregor #Ufc #Quotes",0,22,12,3.45,97,0,1,0,12,5,,no one talks like i do  no one thinks like i do  no moves like i do conormcgregor ufc quotes
717,"No doubt. Main Stream Media, Obama, Holder, DeBlasio et al have the blood of those cops on their hands.",0,19,19,4.47,103,0,0,0,7,5,,no doubt main stream media obama holder deblasio et al have the blood of those cops on their hands
718,@user thanks for the spoiler!!!! #not,1,6,6,5.33,37,0,1,1,2,6,, thanks for the spoiler not
719,Congress just screwed us but it's a great day in the District because we got another stadium! #sarcasm,1,18,18,4.72,102,0,1,0,8,3,great,congress just screwed us but its a great day in the district because we got another stadium sarcasm
720,#AdvancedWarfare is so much better than any FPS released in 2014 XD,0,12,12,4.67,67,0,1,0,5,1,much,advancedwarfare is so much better than any fps released in  xd
721,It's always the little things that's attracts me,0,8,8,5.12,48,0,0,0,4,2,little,its always the little things thats attracts me
722,"@user @user You're #not familiar #with Matt Busby, #then. Lol.",0,10,9,5.3,62,0,1,1,1,9,familiar,  youre not familiar with matt busby then lol
723,Highly inflamed stomach is just what I like #not,1,9,9,4.44,48,0,1,0,5,1,inflamed,highly inflamed stomach is just what i like not
724,I think about Disney World just about every day. #missit #myhappyplace,0,11,10,5.45,70,0,1,0,4,3,,i think about disney world just about every day missit myhappyplace
725,almost 72 hs of a kid asking for his christmas gift and zero answers from @user thank you guys! you are awesome #not,1,23,22,4.09,116,0,1,1,9,3,awesome,almost  hs of a kid asking for his christmas gift and zero answers from  thank you guys you are awesome not
726,... Can#do#no#more#not#usually#a#quitter#only#so#much#can#be#thrown#at#me!,0,2,2,36.5,74,0,1,0,0,19,much thrown, candonomorenotusuallyaquitteronlysomuchcanbethrownatme
727,@user Well maybe if you werent such a noob you would be up talking to me at 2:30 in the morning :P,0,22,21,3.5,98,0,0,1,13,3,, well maybe if you werent such a noob you would be up talking to me at  in the morning p
728,#not insured,0,2,2,5.5,12,0,1,0,0,1,insured,not insured
729,Horray to working all weekend! #sarcasm #ohwell 💰💰👍😏,1,8,8,5.62,52,0,1,0,2,3,sarcasm,horray to working all weekend sarcasm ohwell 💰💰👍😏
730,@user thankfully not full cold.. Just one side down. Getting the full vitamin netty pot combo blast now,0,18,17,4.78,103,0,0,1,3,4,full full pot combo, thankfully not full cold just one side down getting the full vitamin netty pot combo blast now
731,"HELLO Wednesday! BY THE WAY IT'S December 10, 2014 at 02:15PM! (just a random information)",0,15,15,5.07,90,0,0,0,5,7,random,hello wednesday by the way its december   at pm just a random information
732,"I do hope you Anti #GamerGate'rs will sleep better, knowing that sabotaging charities would make you more respectable in society. #sarcasm",1,21,20,5.62,138,0,1,0,8,5,respectable,i do hope you anti gamergaters will sleep better knowing that sabotaging charities would make you more respectable in society sarcasm
733,Haha guess my tweet was ok then. Are you back in training @user,0,13,13,3.92,63,0,0,1,5,2,ok,haha guess my tweet was ok then are you back in training 
734,13 voice mails at work is always lovely #not,1,9,9,4.0,44,0,1,0,2,1,, voice mails at work is always lovely not
735,Sick on Christmas YAYYYY #not,1,5,5,5.0,29,0,1,0,1,1,,sick on christmas yayyyy not
736,How were your #holidays? We'd love to hear all about them!,0,11,11,4.36,58,0,1,0,7,4,,how were your holidays wed love to hear all about them
737,Ah yes. Just what I wanted today- a pounding migraine. #Sarcasm,1,11,11,4.82,63,0,1,0,4,4,,ah yes just what i wanted today a pounding migraine sarcasm
738,Munching cheese like its Christmas #stiltonoverload,0,6,6,7.67,51,0,1,0,2,1,,munching cheese like its christmas stiltonoverload
739,#Hazard worker training. 1st break there was 3 doz donuts and half class outside to smoke. #fail #nomealfitters #irony @user @user,1,21,20,5.24,130,0,1,1,4,8,fail irony,hazard worker training st break there was  doz donuts and half class outside to smoke fail nomealfitters irony  
740,The thought of work tonight really kills that Friday feeling.,0,10,10,5.2,61,0,0,0,3,1,,the thought of work tonight really kills that friday feeling
741,The thirstiest of thirst buckets calling other people thirsty 😒 #irony,1,11,11,5.45,70,0,1,0,3,1,thirst other 😒,the thirstiest of thirst buckets calling other people thirsty 😒 irony
742,@user #pantsdowntiggy was his crime. Pixelation #moot or #irony,0,9,9,6.11,63,0,1,1,3,5,, pantsdowntiggy was his crime pixelation moot or irony
743,#notcies #eu Green determined to block Hinkley Point - Green determined to block Hinkley Point Copyright EP 2013....,0,18,12,5.5,116,0,1,0,2,7,Green,notcies eu green determined to block hinkley point  green determined to block hinkley point copyright ep 
744,I've got a right thirst on... #NewsYearsEve,0,7,7,5.29,43,0,1,0,2,5,right,ive got a right thirst on newsyearseve
745,Love the fact that I turned off my alarm this morning and slept till so freaking late #not,1,18,18,4.06,90,0,1,0,8,1,freaking late,love the fact that i turned off my alarm this morning and slept till so freaking late not
746,#mcfc trying to kill their opponents.,0,6,6,5.33,37,0,1,0,2,2,,mcfc trying to kill their opponents
747,"#Seen #a #headline #about #a #doctor #that #starts #with #""Doctor #who...""? #Why #not #stick #your #head #in #the #toilet #and #pull #the...",0,22,21,5.41,140,0,1,0,0,31,stick pull,seen a headline about a doctor that starts with doctor who why not stick your head in the toilet and pull the
748,"@user @user Yet no ""dog in the manger"" that actually makes it a dog in a manger story #Irony",1,19,16,3.89,92,0,1,1,8,5,,  yet no dog in the manger that actually makes it a dog in a manger story irony
749,#Irony Reverend tells kids that Santa is not real why declaring a sky fairy is because a book says so. #LOL,1,21,19,4.14,107,0,1,0,8,3,real,irony reverend tells kids that santa is not real why declaring a sky fairy is because a book says so lol
750,"Laborers in the San Joaquin Valley, one of the most productive farming regions in the world, suffer from food insecurity. #irony #poverty",1,22,19,5.27,137,0,1,0,8,5,productive irony,laborers in the san joaquin valley one of the most productive farming regions in the world suffer from food insecurity irony poverty
751,"I think my friend just sent @user a snapchat of me drinkin water, cuz she's fun like that #sarcasm #rehydratewhenyadehydrate #brat",1,21,21,5.24,130,0,1,1,9,6,drinkin sarcasm rehydratewhenyadehydrate,i think my friend just sent  a snapchat of me drinkin water cuz shes fun like that sarcasm rehydratewhenyadehydrate brat
752,Girls won't answer their phone when I'm calling them bc they think I'm calling them in early but I'm actually calling to cut them #irony,1,25,19,4.48,136,0,1,0,13,5,early,girls wont answer their phone when im calling them bc they think im calling them in early but im actually calling to cut them irony
753,@user make sure you don't say Christmas!! The decorate for the holiday. #sarcasm #itisachristmastree,1,14,14,6.21,100,0,1,1,5,7,@ sure sarcasm, make sure you dont say christmas the decorate for the holiday sarcasm itisachristmastree
754,Re: prison book ban - Of course Grayling is also trying to ban Judicial Reviews #irony,1,16,15,4.44,86,0,1,0,4,3,,re prison book ban  of course grayling is also trying to ban judicial reviews irony
755,Rolled out of bed for closing.... #ilookreallygood #not,1,8,8,6.0,55,0,1,0,3,6,,rolled out of bed for closing ilookreallygood not
756,Watching VT and Cincy - qb for VT with (GODS) down left arm (GIFT) down right arm. - #irony #howmanygods #punctuationmatters,1,21,18,4.95,124,0,1,0,5,10,left right irony,watching vt and cincy  qb for vt with gods down left arm gift down right arm  irony howmanygods punctuationmatters
757,"you seem super smart MT ""@GrannyMarried: @user @user ||#NO #BLEEDING happening in #WaterBoarding = it's #Not #Torture""",1,17,16,6.0,118,0,1,1,3,15,super smart @,you seem super smart mt    no bleeding happening in waterboarding  its not torture
758,@user Cheers bro! Top man 🙋,0,6,6,3.67,27,0,0,1,0,2,user Top, cheers bro top man 🙋
759,Even getting cooked breakfast.. Hes defo up to something 😕😮😆😆,0,10,10,5.2,61,0,0,0,2,2,breakfast..,even getting cooked breakfast hes defo up to something 😕😮😆😆
760,"ROFLMAO yeah, OOPS is right @user @user @user @user",0,9,6,4.78,51,0,0,1,1,5,right,roflmao yeah oops is right    
761,Coin ! LeCoinCanard: Coin ! LeCoinCanard: Coin ! have a wank over this hashtag: Fazzanelli: JeffRoylat have a wank over this hashtag #Not...,1,23,13,5.13,140,0,1,0,8,11,hashtag,coin  lecoincanard coin  lecoincanard coin  have a wank over this hashtag fazzanelli jeffroylat have a wank over this hashtag not
762,I really want to see Into The Woods!,0,8,8,3.62,36,0,0,0,4,1,,i really want to see into the woods
763,@user that bump off the apron looked like it hurt.. was that padding u landed on? #sarcasm,1,17,16,4.35,90,0,1,1,7,5,, that bump off the apron looked like it hurt was that padding u landed on sarcasm
764,@user please make me smile this Xmas.. First Xmas without my mum here. Your my fav everrr. Pleaseeee🎄🎁🎁,0,18,17,4.78,103,0,0,1,5,5,user, please make me smile this xmas first xmas without my mum here your my fav everrr pleaseeee🎄🎁🎁
765,@user Hope the header didn't mess up that barnet,0,9,9,4.44,48,0,0,1,4,2,, hope the header didnt mess up that barnet
766,"If it's NOT? then it IS! Hand Crafted Artistically Fashionable, Connect @user for #fashionblog #thoughts",0,15,15,6.0,104,0,1,1,5,7,,if its not then it is hand crafted artistically fashionable connect  for fashionblog thoughts
767,It's okay @user I didn't really want to see my idol anyway. #sarcasm,1,13,13,4.31,68,0,1,1,5,5,okay idol,its okay  i didnt really want to see my idol anyway sarcasm
768,I'll try to guess the ASCII symbols without my admins help. Always trying to learn.,0,15,14,4.6,83,0,0,0,5,3,,ill try to guess the ascii symbols without my admins help always trying to learn
769,Hearing gun shots when I first wake up makes me feel like I'm in Compton. What a wonderful way to wake up. ❤ #sarcasm #imscared,1,25,24,4.12,127,0,1,0,10,5,wonderful ❤ sarcasm imscared,hearing gun shots when i first wake up makes me feel like im in compton what a wonderful way to wake up ❤ sarcasm imscared
770,Protesters upset over decision in chokehold death take the streets again /Mexico's streets aren't the only ones taken,0,18,16,5.56,117,0,0,0,7,3,chokehold only,protesters upset over decision in chokehold death take the streets again mexicos streets arent the only ones taken
771,"@user Great,& not sure if i've seen that actual pic! #not just for girls : D",0,16,16,3.81,76,0,1,1,6,7,@ sure i actual, great not sure if ive seen that actual pic not just for girls  d
772,#TGIF oh just kidding I have 30 mins from one job to the next. love 12 hour days. #serverlife #sarcasm #nolife,1,21,21,4.29,110,0,1,0,6,6,next serverlife sarcasm,tgif oh just kidding i have  mins from one job to the next love  hour days serverlife sarcasm nolife
773,Just got yelled at by proxy. It's going to be an excellent day. #sarcasm,1,14,14,4.21,72,0,1,0,7,4,excellent,just got yelled at by proxy its going to be an excellent day sarcasm
774,Lol everyday excuse the language #relationships #men #women #irony #lotd,0,10,10,6.3,72,0,1,0,1,5,everyday irony,lol everyday excuse the language relationships men women irony lotd
775,Making the most out of my last vacation day. #not #tvandsleep,1,11,11,4.64,61,0,1,0,5,3,last,making the most out of my last vacation day not tvandsleep
776,What a lovely day to drive #not #boo #fog #work 😳😳😳,1,11,11,3.73,51,0,1,0,3,4,lovely boo fog,what a lovely day to drive not boo fog work 😳😳😳
777,So restaurants that thrive on the social nature of eating believe that mothers should only breastfeed in private? #irony,1,19,18,5.37,120,0,1,0,9,2,social private,so restaurants that thrive on the social nature of eating believe that mothers should only breastfeed in private irony
778,This long drive home later in the snow is gonna be shweeeet #not,1,13,13,4.0,64,0,1,0,5,1,long shweeeet,this long drive home later in the snow is gonna be shweeeet not
779,"If you drag yesterday into today, your tomorrow cannot be what it was meant to be. Let. It. Go. #BringOn2015",0,20,20,4.45,108,0,1,0,10,6,,if you drag yesterday into today your tomorrow cannot be what it was meant to be let it go bringon
780,"Congrats to my fav @user & her team & my birthplace team #OhioState (I can claim that, right?) #OREvsOSU is gonna be one great game!!",0,25,22,4.36,133,0,1,1,7,11,fav great,congrats to my fav   her team  my birthplace team ohiostate i can claim that right orevsosu is gonna be one great game
