,text,Mapping,word_count,unique_wordcount,mean_word_length,tweet_length,url_count,hashtags,mention_count,stopwords,punctuation_count,text_Adjectives,Processed_Text
157,@user @user Ya cause their country is calm and peaceful from Everyone arming themselves,1,14,13,5.29,87,0,0,1,5,2,calm peaceful,  ya cause their country is calm and peaceful from everyone arming themselves
158,Its gonna be a loooong day..  but yolo lets have fun 😆,1,12,12,3.5,54,0,0,0,5,2,loooong yolo,its gonna be a loooong day  but yolo lets have fun 😆
159,Reading a Victoria's Secret Fashion Show recap with a plate of French fries in front of me 🍟,1,18,16,4.17,92,0,0,0,7,1,French,reading a victorias secret fashion show recap with a plate of french fries in front of me 🍟
160,.@Moz @user Woot woot! Whiteboard Friday's are my favorite Friday activity!,0,11,11,5.91,75,0,0,1,2,6,favorite,  woot woot whiteboard fridays are my favorite friday activity
161,"Why is it so hard for people to cover their mouth when they cough?? Specially old people! Wtf, isn't it common curtesy? #coveryomouf #nasty",0,24,23,4.83,139,0,1,0,11,8,hard old common coveryomouf nasty,why is it so hard for people to cover their mouth when they cough specially old people wtf isnt it common curtesy coveryomouf nasty
162,"@user @user The more liberal the city, the more class and intelligence it exudes.",1,14,11,4.86,81,0,0,1,7,4,liberal,  the more liberal the city the more class and intelligence it exudes
163,"@user People who commit crimes, resist cops, or attack cops are endangering their own lives. No respect for law or other people.",0,22,21,4.86,128,0,0,1,9,5,@ user own other, people who commit crimes resist cops or attack cops are endangering their own lives no respect for law or other people
164,Did #lyntoncrosby invent #CameronMustGo ? Puerile attacks on @user in RW press provoked #webackEd which led to #CameronMustGo,1,18,17,6.0,125,0,1,1,5,6,invent,did lyntoncrosby invent cameronmustgo  puerile attacks on  in rw press provoked webacked which led to cameronmustgo
165,Love coming to school knowing I have tests all day,1,10,10,4.1,50,0,0,0,4,0,,love coming to school knowing i have tests all day
166,@user wow.. she really touched them with that tweet.,1,9,9,4.89,52,0,0,1,4,4,, wow she really touched them with that tweet
167,"Have successfully avoided everything from season 4 - which I've not seen and there's an S5 one, in my timeline.  Thanks Indy!",1,22,22,4.68,125,0,0,0,10,6,,have successfully avoided everything from season   which ive not seen and theres an s one in my timeline  thanks indy
168,Gawd! I love 9am lectures and 4-6pm lectures.,1,8,8,4.75,45,0,0,0,2,3,4-6pm,gawd i love am lectures and pm lectures
169,@user apricots pears and boozy Belgian goodness. A winter warmer.,0,10,10,5.6,65,0,0,1,2,3,user boozy Belgian, apricots pears and boozy belgian goodness a winter warmer
170,Great way to start of the day,1,7,7,3.29,29,0,0,0,3,0,Great,great way to start of the day
171,So lakeside was like 7million scavengers  all in 1place #hadfun  #neverboxingdayshoppingagain,1,11,11,7.36,93,0,1,0,5,2,,so lakeside was like million scavengers  all in place hadfun  neverboxingdayshoppingagain
172,My stomach is a Wonderland for gas inducing bacteria. #blessed,1,10,10,5.3,62,0,1,0,4,2,,my stomach is a wonderland for gas inducing bacteria blessed
173,.@ThatNeilGuy Isn't it great how all those ppl have done a public mea culpa since that didn't happen?,1,18,18,4.67,101,0,0,1,10,5,great public, isnt it great how all those ppl have done a public mea culpa since that didnt happen
174,"Song of the Day: ""The Lights and Buzz"" - Jack's Mannequin.",0,11,11,4.36,58,0,0,0,3,6,,song of the day the lights and buzz  jacks mannequin
175,Younger siblings are okay. But then they do this irritating thing where they wake you at 5:15 to open presents. And that's just awesome,1,24,23,4.67,135,0,0,0,14,4,okay awesome,younger siblings are okay but then they do this irritating thing where they wake you at  to open presents and thats just awesome
176,Some #tblightning action along the boards at @user in #Tampa #fuji #x30 #boltssocial #bethethunder,0,14,14,6.07,98,0,1,1,4,7,x30 boltssocial,some tblightning action along the boards at  in tampa fuji x boltssocial bethethunder
177,@user I think I'm gonna check your music out later. Thanks☺,0,11,11,4.45,59,0,0,1,4,3,, i think im gonna check your music out later thanks☺
178,Ouch that hurt 😂,1,4,4,3.25,16,0,0,0,1,0,Ouch,ouch that hurt 😂
179,I love how sometimes I am skipped over so the greeting replies are just towards Odin but not me.,1,19,18,4.11,96,0,0,0,11,1,,i love how sometimes i am skipped over so the greeting replies are just towards odin but not me
180,#Landlord collects #Rent from #HoneyBees in #BeeHive ... #Bee #Honey #ItalianBees,0,11,11,6.45,81,0,1,0,2,10,,landlord collects rent from honeybees in beehive  bee honey italianbees
181,"May be cold tomorrow, December 28, 2014! A low of -7℃ - dress warm!",0,14,14,3.86,67,0,0,0,3,6,cold low,may be cold tomorrow december   a low of ℃  dress warm
182,I'm glad the DC Council has it's priorities intact...  #DC,1,10,10,4.8,58,0,1,0,4,6,glad intact,im glad the dc council has its priorities intact  dc
183,"If there was no #CFBPlayoff this year, would there really be an argument against #ALAvsOre for a #NationalChampionship? Shouldn't be.",1,20,19,5.7,133,0,1,0,13,7,,if there was no cfbplayoff this year would there really be an argument against alavsore for a nationalchampionship shouldnt be
184,Love it when your typing at work and a spider comes out from the keyboard and hangs out between your fingers...  🙈,1,22,19,4.18,114,0,0,0,13,3,,love it when your typing at work and a spider comes out from the keyboard and hangs out between your fingers  🙈
185,The last Twolves game I was jacked for was right after the lockout in 2011 vs. OKC (Rubio's 1st game)... I wonder if I when I will again?,0,28,24,3.93,137,0,0,0,13,8,last right,the last twolves game i was jacked for was right after the lockout in  vs okc rubios st game i wonder if i when i will again
186,@user looking forward to the time I have to traipse down the stairs to postie with a baby attached to my nipple! 😳,1,23,19,4.0,114,0,0,1,12,2,nipple, looking forward to the time i have to traipse down the stairs to postie with a baby attached to my nipple 😳
187,Currently writing about how I plan to stop procrastinating after leaving the paper untouched all day,1,16,16,5.31,100,0,0,0,7,0,,currently writing about how i plan to stop procrastinating after leaving the paper untouched all day
188,@user what's the rush? His leg is still attached right?  #dr.dabo,1,11,11,4.91,65,0,1,1,4,6,, whats the rush his leg is still attached right  drdabo
189,"Dear Manila, I'm with your traffic twin - Bangkok! yahooo  @ Sirat Express way",1,14,14,4.57,78,0,0,1,3,5,@,dear manila im with your traffic twin  bangkok yahooo   sirat express way
190,@user @user protecting the namesake of a #PalinSpawn,1,8,7,5.62,52,0,1,1,3,3,,  protecting the namesake of a palinspawn
191,The ugly truth... #abuse  #enough #words,0,6,6,5.67,40,0,1,0,1,6,enough,the ugly truth abuse  enough words
192,Just ordered 10 new pairs of underwear from Victoria Secret 😍 #yay,0,12,12,4.58,66,0,1,0,3,1,new underwear,just ordered  new pairs of underwear from victoria secret 😍 yay
193,@user A lot of ingredients. More specifically.... Like a lot a lot,0,12,9,4.58,66,0,0,1,6,6,, a lot of ingredients more specifically like a lot a lot
194,"amazing how they are the one doing the ignoring, and think they are set free @user @user @user",0,18,13,4.28,94,0,0,1,9,4,free,amazing how they are the one doing the ignoring and think they are set free   
195,#notcias #eu #europ Conselho Europeu 18-19 Dezembro 2014 - Click here for more up-to-date information on the Euro...,0,18,18,5.5,116,0,1,0,5,10,notcias eu up-to-date,notcias eu europ conselho europeu  dezembro   click here for more uptodate information on the euro
196,Ideology in a nutshell - the meaning of life in a sentence for every perspective.,0,15,13,4.47,81,0,0,0,7,2,,ideology in a nutshell  the meaning of life in a sentence for every perspective
197,@user It's not work if you enjoy it #eh,1,9,9,3.44,39,0,1,1,5,3,, its not work if you enjoy it eh
198,"Is it wrong of me to not want to read about horrible things in this world, just for one day?",0,20,19,3.65,92,0,0,0,12,2,wrong horrible,is it wrong of me to not want to read about horrible things in this world just for one day
199,@user funny,1,2,2,5.0,11,0,0,1,0,1,funny, funny
200,SmartPhone APP PAYS you!|see- #Verizon #folloback #tcot|Go 2:,0,8,8,6.75,61,0,1,0,0,8,|see- tcot|Go,smartphone app pays yousee verizon folloback tcotgo 
201,"@user thanks for sharing Mike, your opinion means a lot to us.  #orisit?",1,13,13,4.54,72,0,1,1,4,5,, thanks for sharing mike your opinion means a lot to us  orisit
202,@user @user |Its @user  bcoz he is so #Nasty and loves his  ...||#GoSupersonicQuikr,0,13,11,5.31,83,0,1,1,5,11,,  its   bcoz he is so nasty and loves his  gosupersonicquikr
203,Those Amarillo hops make it just right #goldilocks - Drinking a Tour de Fall @ Memphis' Pint & Dram - #photo,0,21,20,4.19,108,0,1,1,4,7,,those amarillo hops make it just right goldilocks  drinking a tour de fall  memphis pint  dram  photo
204,I may need to reread the books but did we ever find out what Draco's Boggart was? @user #HarryPotter #dracomalfoy,0,20,20,4.7,113,0,1,1,9,5,,i may need to reread the books but did we ever find out what dracos boggart was  harrypotter dracomalfoy
205,"Everyone has got a selfie stick this year. I've had one for ages, just saying  #mainsteam #TrendSetter",0,17,17,5.0,102,0,1,0,7,5,,everyone has got a selfie stick this year ive had one for ages just saying  mainsteam trendsetter
206,Oh and it's a positively balmy 7c,1,7,7,3.86,33,0,0,0,3,1,balmy,oh and its a positively balmy c
207,@user it's finally open XD I used a youtube video to help me :) Thanks very much ;),0,18,18,3.67,83,0,0,1,6,6,open youtube, its finally open xd i used a youtube video to help me  thanks very much 
208,A whole day at NS w/clients. YAY.,1,7,7,3.86,33,0,0,0,2,3,whole,a whole day at ns wclients yay
209,|| Flattery will get me everywhere  [@TaliaHaleTW],1,7,7,6.14,50,0,0,1,2,5,|| @, flattery will get me everywhere  
210,Late night snuggles with my boy 💜💕,0,7,7,4.0,34,0,0,0,2,0,,late night snuggles with my boy 💜💕
211,It was a greaaaat night! ☺️😁,0,6,6,3.83,28,0,0,0,3,1,greaaaat,it was a greaaaat night ☺️😁
212,We buy into liberal individualism and see our individual fate as black people in no way linked to the collective fate-Bell Hooks #Ferguson,0,23,23,5.04,138,0,1,0,9,2,liberal individual black collective,we buy into liberal individualism and see our individual fate as black people in no way linked to the collective fatebell hooks ferguson
213,@user fine atm is they Glazed Apple shower gel and perfume it smells amazing!,0,14,14,4.57,77,0,0,1,4,2,fine amazing, fine atm is they glazed apple shower gel and perfume it smells amazing
214,chicks be really pimping more then males these days #the#look #yallknowthatsnotcoolright?,0,11,11,7.18,89,0,1,0,4,4,,chicks be really pimping more then males these days thelook yallknowthatsnotcoolright
215,Hummingbirds #Are  #Experts #at #Hovering #After #All: #Background #Motion ...: If the hovering ability of the...,0,16,16,6.06,113,0,1,0,3,16,,hummingbirds are  experts at hovering after all background motion  if the hovering ability of the
216,Good luck today DJ Durkin. It is NOT great to be a Florida gator. | |#fuckUF,1,16,16,3.81,76,0,1,0,6,5,Good great |,good luck today dj durkin it is not great to be a florida gator  fuckuf
217,Playing golf all day 'ery day |#PerksOfBeingOld,0,7,6,5.86,47,0,1,0,1,3,,playing golf all day ery day perksofbeingold
218,Filmmaker and writer Nicole Franklin is on Twitter @user Pls follow. #EConvo #Film #Director,0,14,14,5.64,92,0,1,1,3,5,,filmmaker and writer nicole franklin is on twitter  pls follow econvo film director
219,One from her please *cries*,0,5,5,4.6,27,0,0,0,2,2,,one from her please cries
220,"@user @user not playing out in the provinces like, oh, Mississippi.",1,11,10,5.18,67,0,0,1,4,5,,  not playing out in the provinces like oh mississippi
221,"Today stats: 5 followers, 8 unfollowers and followed 2 people via",0,11,11,5.0,65,0,0,0,1,2,,today stats  followers  unfollowers and followed  people via
222,"#Legend says if you stand in front of a mirror+say ""I can't even"" 3 times, a girl in #yogapants will appear+give you a pumpkin spice latte.",0,26,22,4.38,139,0,1,0,10,9,pumpkin,legend says if you stand in front of a mirrorsay i cant even  times a girl in yogapants will appeargive you a pumpkin spice latte
223,Claybo Dawson and I are @user 's #squadgoals 😎,0,9,9,4.22,46,0,1,1,3,3,@,claybo dawson and i are  s squadgoals 😎
224,"@user @user is it bad that after my ""happy Preds won"" 🎉 dance my first thought was Donnie?! 😁🙊",0,19,17,4.0,94,0,0,1,7,6,bad happy first,  is it bad that after my happy preds won 🎉 dance my first thought was donnie 😁🙊
225,It's  #cute to be awake right now,0,7,7,3.71,33,0,1,0,3,2,awake,its  cute to be awake right now
226,It's 8:46 and I'm ready for bed.,0,7,7,3.71,32,0,0,0,4,4,ready,its  and im ready for bed
227,Buddhism Chant (kids) #Music #Education,0,5,5,7.0,39,0,1,0,0,4,,buddhism chant kids music education
228,MVP goes to Concordia Wifi.,1,5,5,4.6,27,0,0,0,1,1,,mvp goes to concordia wifi
229,@user Warwick Davis is more than twice the man Tony Blair is,1,12,11,4.08,60,0,0,1,5,1,, warwick davis is more than twice the man tony blair is
230,All I wanted was to see you,0,7,7,3.0,27,0,0,0,5,0,,all i wanted was to see you
